feature,importance
previous_NAME_CASH_LOAN_PURPOSE_Buying a home_count_norm,0.30000000000000004
previous_NAME_CASH_LOAN_PURPOSE_Buying a new car_count,0.0
previous_NAME_CASH_LOAN_PURPOSE_Buying a new car_count_norm,0.1
previous_NAME_CASH_LOAN_PURPOSE_Buying a used car_count,0.2
previous_NAME_CASH_LOAN_PURPOSE_Buying a used car_count_norm,0.4
previous_NAME_CASH_LOAN_PURPOSE_Car repairs_count,0.0
previous_NAME_CASH_LOAN_PURPOSE_Car repairs_count_norm,0.4
previous_NAME_CASH_LOAN_PURPOSE_Education_count,0.2
previous_NAME_CASH_LOAN_PURPOSE_Education_count_norm,0.7
previous_NAME_CASH_LOAN_PURPOSE_Everyday expenses_count,0.4
previous_NAME_CASH_LOAN_PURPOSE_Everyday expenses_count_norm,0.9999999999999999
previous_NAME_CASH_LOAN_PURPOSE_Furniture_count,0.0
previous_NAME_CASH_LOAN_PURPOSE_Furniture_count_norm,0.0
previous_NAME_CASH_LOAN_PURPOSE_Gasification / water supply_count,0.0
previous_NAME_CASH_LOAN_PURPOSE_Gasification / water supply_count_norm,0.0
previous_NAME_CASH_LOAN_PURPOSE_Hobby_count,0.0
previous_NAME_CASH_LOAN_PURPOSE_Hobby_count_norm,0.0
previous_NAME_CASH_LOAN_PURPOSE_Journey_count,0.0
previous_NAME_CASH_LOAN_PURPOSE_Journey_count_norm,3.7
previous_NAME_CASH_LOAN_PURPOSE_Medicine_count,0.1
previous_NAME_CASH_LOAN_PURPOSE_Medicine_count_norm,0.2
previous_NAME_CASH_LOAN_PURPOSE_Money for a third person_count,0.0
previous_NAME_CASH_LOAN_PURPOSE_Money for a third person_count_norm,0.0
previous_NAME_CASH_LOAN_PURPOSE_Other_count,0.6
previous_NAME_CASH_LOAN_PURPOSE_Other_count_norm,4.5
previous_NAME_CASH_LOAN_PURPOSE_Payments on other loans_count,0.1
previous_NAME_CASH_LOAN_PURPOSE_Payments on other loans_count_norm,0.0
previous_NAME_CASH_LOAN_PURPOSE_Purchase of electronic equipment_count,0.0
previous_NAME_CASH_LOAN_PURPOSE_Purchase of electronic equipment_count_norm,0.0
previous_NAME_CASH_LOAN_PURPOSE_Refusal to name the goal_count,0.0
previous_NAME_CASH_LOAN_PURPOSE_Refusal to name the goal_count_norm,0.0
previous_NAME_CASH_LOAN_PURPOSE_Repairs_count,1.5000000000000002
previous_NAME_CASH_LOAN_PURPOSE_Repairs_count_norm,8.0
previous_NAME_CASH_LOAN_PURPOSE_Urgent needs_count,0.1
previous_NAME_CASH_LOAN_PURPOSE_Urgent needs_count_norm,4.2
previous_NAME_CASH_LOAN_PURPOSE_Wedding / gift / holiday_count,0.1
previous_NAME_CASH_LOAN_PURPOSE_Wedding / gift / holiday_count_norm,0.0
previous_NAME_CASH_LOAN_PURPOSE_XAP_count,8.3
previous_NAME_CASH_LOAN_PURPOSE_XNA_count_norm,17.099999999999998
previous_NAME_CONTRACT_STATUS_Approved_count_norm,31.1
previous_NAME_CONTRACT_STATUS_Canceled_count,2.1
previous_NAME_CONTRACT_STATUS_Canceled_count_norm,11.600000000000001
previous_NAME_CONTRACT_STATUS_Refused_count,11.2
previous_NAME_CONTRACT_STATUS_Refused_count_norm,44.099999999999994
previous_NAME_CONTRACT_STATUS_Unused offer_count,0.6
previous_NAME_CONTRACT_STATUS_Unused offer_count_norm,4.4
previous_NAME_PAYMENT_TYPE_Cash through the bank_count,12.0
previous_NAME_PAYMENT_TYPE_Cash through the bank_count_norm,25.300000000000004
previous_NAME_PAYMENT_TYPE_Cashless from the account of the employer_count,0.0
previous_NAME_PAYMENT_TYPE_Cashless from the account of the employer_count_norm,0.2
previous_NAME_PAYMENT_TYPE_Non-cash from your account_count,0.4
previous_NAME_PAYMENT_TYPE_Non-cash from your account_count_norm,2.2
previous_NAME_PAYMENT_TYPE_XNA_count,5.999999999999999
previous_CODE_REJECT_REASON_HC_count,5.5
previous_CODE_REJECT_REASON_HC_count_norm,27.4
previous_CODE_REJECT_REASON_LIMIT_count,5.5
previous_CODE_REJECT_REASON_LIMIT_count_norm,16.0
previous_CODE_REJECT_REASON_SCO_count,3.0000000000000004
previous_CODE_REJECT_REASON_SCO_count_norm,14.9
previous_CODE_REJECT_REASON_SCOFR_count,3.0000000000000004
previous_CODE_REJECT_REASON_SCOFR_count_norm,3.0999999999999996
previous_CODE_REJECT_REASON_SYSTEM_count,0.0
previous_CODE_REJECT_REASON_SYSTEM_count_norm,0.0
previous_CODE_REJECT_REASON_VERIF_count,0.2
previous_CODE_REJECT_REASON_VERIF_count_norm,0.6
previous_CODE_REJECT_REASON_XAP_count_norm,30.7
previous_CODE_REJECT_REASON_XNA_count,0.2
previous_CODE_REJECT_REASON_XNA_count_norm,0.7000000000000001
previous_NAME_TYPE_SUITE_Children_count,0.9999999999999999
previous_NAME_TYPE_SUITE_Children_count_norm,4.7
previous_NAME_TYPE_SUITE_Family_count,6.7
previous_NAME_TYPE_SUITE_Family_count_norm,18.3
previous_NAME_TYPE_SUITE_Group of people_count,0.0
previous_NAME_TYPE_SUITE_Group of people_count_norm,0.0
previous_NAME_TYPE_SUITE_Other_A_count,0.6
previous_NAME_TYPE_SUITE_Other_A_count_norm,2.0999999999999996
previous_NAME_TYPE_SUITE_Other_B_count,0.8999999999999999
previous_NAME_TYPE_SUITE_Other_B_count_norm,2.1
"previous_NAME_TYPE_SUITE_Spouse, partner_count",2.5
"previous_NAME_TYPE_SUITE_Spouse, partner_count_norm",20.700000000000003
previous_NAME_TYPE_SUITE_Unaccompanied_count,7.300000000000001
previous_NAME_TYPE_SUITE_Unaccompanied_count_norm,26.5
previous_NAME_CLIENT_TYPE_New_count,8.6
previous_NAME_CLIENT_TYPE_New_count_norm,21.7
previous_NAME_CLIENT_TYPE_Refreshed_count,5.2
previous_NAME_CLIENT_TYPE_Refreshed_count_norm,18.3
previous_NAME_CLIENT_TYPE_Repeater_count_norm,23.500000000000004
previous_NAME_CLIENT_TYPE_XNA_count,0.5
previous_NAME_CLIENT_TYPE_XNA_count_norm,0.1
previous_NAME_GOODS_CATEGORY_Additional Service_count,0.0
previous_NAME_GOODS_CATEGORY_Additional Service_count_norm,0.0
previous_NAME_GOODS_CATEGORY_Animals_count,0.0
previous_NAME_GOODS_CATEGORY_Audio/Video_count,1.9
previous_NAME_GOODS_CATEGORY_Audio/Video_count_norm,13.9
previous_NAME_GOODS_CATEGORY_Auto Accessories_count,1.5
previous_NAME_GOODS_CATEGORY_Auto Accessories_count_norm,0.8
previous_NAME_GOODS_CATEGORY_Clothing and Accessories_count,0.7
previous_NAME_GOODS_CATEGORY_Clothing and Accessories_count_norm,2.3000000000000003
previous_NAME_GOODS_CATEGORY_Computers_count,3.1
previous_NAME_GOODS_CATEGORY_Computers_count_norm,13.300000000000002
previous_NAME_GOODS_CATEGORY_Construction Materials_count,0.7000000000000001
previous_NAME_GOODS_CATEGORY_Construction Materials_count_norm,1.9000000000000001
previous_NAME_GOODS_CATEGORY_Consumer Electronics_count,2.2
previous_NAME_GOODS_CATEGORY_Consumer Electronics_count_norm,12.100000000000001
previous_NAME_GOODS_CATEGORY_Direct Sales_count,0.0
previous_NAME_GOODS_CATEGORY_Direct Sales_count_norm,3.8999999999999995
previous_NAME_GOODS_CATEGORY_Education_count,0.0
previous_NAME_GOODS_CATEGORY_Education_count_norm,0.0
previous_NAME_GOODS_CATEGORY_Fitness_count,0.0
previous_NAME_GOODS_CATEGORY_Fitness_count_norm,0.0
previous_NAME_GOODS_CATEGORY_Furniture_count,3.7999999999999994
previous_NAME_GOODS_CATEGORY_Furniture_count_norm,9.7
previous_NAME_GOODS_CATEGORY_Gardening_count,0.1
previous_NAME_GOODS_CATEGORY_Gardening_count_norm,1.2
previous_NAME_GOODS_CATEGORY_Homewares_count,0.4
previous_NAME_GOODS_CATEGORY_Homewares_count_norm,2.2
previous_NAME_GOODS_CATEGORY_House Construction_count,0.0
previous_NAME_GOODS_CATEGORY_Insurance_count,0.0
previous_NAME_GOODS_CATEGORY_Insurance_count_norm,0.0
previous_NAME_GOODS_CATEGORY_Jewelry_count,0.5
previous_NAME_GOODS_CATEGORY_Jewelry_count_norm,5.5
previous_NAME_GOODS_CATEGORY_Medical Supplies_count,0.1
previous_NAME_GOODS_CATEGORY_Medical Supplies_count_norm,0.2
previous_NAME_GOODS_CATEGORY_Medicine_count,0.1
previous_NAME_GOODS_CATEGORY_Medicine_count_norm,0.7
previous_NAME_GOODS_CATEGORY_Mobile_count,3.8000000000000003
previous_NAME_GOODS_CATEGORY_Mobile_count_norm,17.8
previous_NAME_GOODS_CATEGORY_Office Appliances_count,0.5
previous_NAME_GOODS_CATEGORY_Office Appliances_count_norm,0.5
previous_NAME_GOODS_CATEGORY_Other_count,0.30000000000000004
previous_NAME_GOODS_CATEGORY_Other_count_norm,3.1999999999999997
previous_NAME_GOODS_CATEGORY_Photo / Cinema Equipment_count,1.3
previous_NAME_GOODS_CATEGORY_Photo / Cinema Equipment_count_norm,13.500000000000002
previous_NAME_GOODS_CATEGORY_Sport and Leisure_count,0.9000000000000001
previous_NAME_GOODS_CATEGORY_Sport and Leisure_count_norm,9.0
previous_NAME_GOODS_CATEGORY_Tourism_count,0.0
previous_NAME_GOODS_CATEGORY_Tourism_count_norm,0.3
previous_NAME_GOODS_CATEGORY_Vehicles_count,0.6
previous_NAME_GOODS_CATEGORY_Vehicles_count_norm,0.7
previous_NAME_GOODS_CATEGORY_Weapon_count,0.0
previous_NAME_GOODS_CATEGORY_Weapon_count_norm,0.0
previous_NAME_PORTFOLIO_Cards_count,1.7000000000000002
previous_NAME_PORTFOLIO_Cards_count_norm,8.799999999999999
previous_NAME_PORTFOLIO_Cars_count,0.0
previous_NAME_PORTFOLIO_Cars_count_norm,0.0
previous_NAME_PORTFOLIO_Cash_count,2.5000000000000004
previous_NAME_PORTFOLIO_Cash_count_norm,14.299999999999997
previous_NAME_PORTFOLIO_XNA_count,5.0
previous_NAME_PORTFOLIO_XNA_count_norm,10.799999999999999
previous_NAME_PRODUCT_TYPE_XNA_count_norm,16.099999999999998
previous_NAME_PRODUCT_TYPE_walk-in_count,5.1000000000000005
previous_NAME_PRODUCT_TYPE_walk-in_count_norm,20.900000000000002
previous_NAME_PRODUCT_TYPE_x-sell_count,5.400000000000001
previous_NAME_PRODUCT_TYPE_x-sell_count_norm,17.900000000000002
previous_CHANNEL_TYPE_AP+ (Cash loan)_count,3.1000000000000005
previous_CHANNEL_TYPE_AP+ (Cash loan)_count_norm,17.599999999999998
previous_CHANNEL_TYPE_Channel of corporate sales_count,0.6
previous_CHANNEL_TYPE_Channel of corporate sales_count_norm,8.799999999999999
previous_CHANNEL_TYPE_Contact center_count,2.7
previous_CHANNEL_TYPE_Contact center_count_norm,15.500000000000002
previous_CHANNEL_TYPE_Country-wide_count,12.600000000000001
previous_CHANNEL_TYPE_Country-wide_count_norm,23.5
previous_CHANNEL_TYPE_Credit and cash offices_count,10.799999999999999
previous_CHANNEL_TYPE_Credit and cash offices_count_norm,14.100000000000001
previous_CHANNEL_TYPE_Regional / Local_count,3.5999999999999996
previous_CHANNEL_TYPE_Regional / Local_count_norm,10.4
previous_CHANNEL_TYPE_Stone_count,3.3000000000000003
previous_CHANNEL_TYPE_Stone_count_norm,16.9
previous_NAME_SELLER_INDUSTRY_Auto technology_count,0.6
previous_NAME_SELLER_INDUSTRY_Auto technology_count_norm,0.8999999999999999
previous_NAME_SELLER_INDUSTRY_Clothing_count,2.4
previous_NAME_SELLER_INDUSTRY_Clothing_count_norm,3.2
previous_NAME_SELLER_INDUSTRY_Connectivity_count,12.200000000000001
previous_NAME_SELLER_INDUSTRY_Connectivity_count_norm,12.099999999999998
previous_NAME_SELLER_INDUSTRY_Construction_count,1.2
previous_NAME_SELLER_INDUSTRY_Construction_count_norm,2.9000000000000004
previous_NAME_SELLER_INDUSTRY_Consumer electronics_count,8.6
previous_NAME_SELLER_INDUSTRY_Consumer electronics_count_norm,17.3
previous_NAME_SELLER_INDUSTRY_Furniture_count,0.8999999999999999
previous_NAME_SELLER_INDUSTRY_Furniture_count_norm,8.700000000000001
previous_NAME_SELLER_INDUSTRY_Industry_count,1.4
previous_NAME_SELLER_INDUSTRY_Industry_count_norm,2.7
previous_NAME_SELLER_INDUSTRY_Jewelry_count,0.1
previous_NAME_SELLER_INDUSTRY_Jewelry_count_norm,1.3000000000000003
previous_NAME_SELLER_INDUSTRY_MLM partners_count,0.0
previous_NAME_SELLER_INDUSTRY_MLM partners_count_norm,0.0
previous_NAME_SELLER_INDUSTRY_Tourism_count,0.0
previous_NAME_SELLER_INDUSTRY_Tourism_count_norm,0.0
previous_NAME_SELLER_INDUSTRY_XNA_count_norm,13.1
previous_NAME_YIELD_GROUP_XNA_count,3.4
previous_NAME_YIELD_GROUP_XNA_count_norm,13.1
previous_NAME_YIELD_GROUP_high_count,10.200000000000001
previous_NAME_YIELD_GROUP_high_count_norm,53.9
previous_NAME_YIELD_GROUP_low_action_count,6.4
previous_NAME_YIELD_GROUP_low_action_count_norm,25.800000000000004
previous_NAME_YIELD_GROUP_low_normal_count,10.400000000000002
previous_NAME_YIELD_GROUP_low_normal_count_norm,32.0
previous_NAME_YIELD_GROUP_middle_count,7.5
previous_NAME_YIELD_GROUP_middle_count_norm,29.3
previous_PRODUCT_COMBINATION_Card Street_count,1.9
previous_PRODUCT_COMBINATION_Card Street_count_norm,9.9
previous_PRODUCT_COMBINATION_Card X-Sell_count,1.8
previous_PRODUCT_COMBINATION_Card X-Sell_count_norm,11.799999999999999
previous_PRODUCT_COMBINATION_Cash_count,2.6999999999999997
previous_PRODUCT_COMBINATION_Cash_count_norm,12.300000000000002
previous_PRODUCT_COMBINATION_Cash Street: high_count,2.0
previous_PRODUCT_COMBINATION_Cash Street: high_count_norm,8.4
previous_PRODUCT_COMBINATION_Cash Street: low_count,3.6
previous_PRODUCT_COMBINATION_Cash Street: low_count_norm,17.1
previous_PRODUCT_COMBINATION_Cash Street: middle_count,2.4
previous_PRODUCT_COMBINATION_Cash Street: middle_count_norm,4.999999999999999
previous_PRODUCT_COMBINATION_Cash X-Sell: high_count,2.1
previous_PRODUCT_COMBINATION_Cash X-Sell: high_count_norm,31.799999999999997
previous_PRODUCT_COMBINATION_Cash X-Sell: low_count,5.799999999999999
previous_PRODUCT_COMBINATION_Cash X-Sell: low_count_norm,37.599999999999994
previous_PRODUCT_COMBINATION_Cash X-Sell: middle_count,6.7
previous_PRODUCT_COMBINATION_Cash X-Sell: middle_count_norm,12.5
previous_PRODUCT_COMBINATION_POS household with interest_count,8.700000000000001
previous_PRODUCT_COMBINATION_POS household with interest_count_norm,15.100000000000001
previous_PRODUCT_COMBINATION_POS household without interest_count,1.9000000000000004
previous_PRODUCT_COMBINATION_POS household without interest_count_norm,11.5
previous_PRODUCT_COMBINATION_POS industry with interest_count,3.4000000000000004
previous_PRODUCT_COMBINATION_POS industry with interest_count_norm,18.5
previous_PRODUCT_COMBINATION_POS industry without interest_count,0.30000000000000004
previous_PRODUCT_COMBINATION_POS industry without interest_count_norm,3.1999999999999993
previous_PRODUCT_COMBINATION_POS mobile with interest_count,3.8000000000000003
previous_PRODUCT_COMBINATION_POS mobile with interest_count_norm,12.600000000000001
previous_PRODUCT_COMBINATION_POS mobile without interest_count,0.8999999999999999
previous_PRODUCT_COMBINATION_POS mobile without interest_count_norm,4.2
previous_PRODUCT_COMBINATION_POS other with interest_count,1.3
previous_PRODUCT_COMBINATION_POS other with interest_count_norm,6.800000000000001
previous_PRODUCT_COMBINATION_POS others without interest_count,0.30000000000000004
previous_PRODUCT_COMBINATION_POS others without interest_count_norm,0.6000000000000001
pos_cash_MONTHS_BALANCE_count,27.9
pos_cash_MONTHS_BALANCE_mean,40.1
pos_cash_MONTHS_BALANCE_max,44.0
pos_cash_MONTHS_BALANCE_min,29.0
pos_cash_MONTHS_BALANCE_var,68.5
pos_cash_MONTHS_BALANCE_sum,44.699999999999996
pos_cash_CNT_INSTALMENT_mean,55.900000000000006
pos_cash_CNT_INSTALMENT_max,28.2
pos_cash_CNT_INSTALMENT_min,23.1
pos_cash_CNT_INSTALMENT_var,54.300000000000004
pos_cash_CNT_INSTALMENT_sum,35.9
pos_cash_CNT_INSTALMENT_FUTURE_min,4.6000000000000005
pos_cash_SK_DPD_mean,9.799999999999999
pos_cash_SK_DPD_max,17.599999999999998
pos_cash_SK_DPD_min,0.0
pos_cash_SK_DPD_var,5.4
pos_cash_SK_DPD_DEF_mean,42.9
pos_cash_SK_DPD_DEF_min,0.0
pos_cash_NAME_CONTRACT_STATUS_Active_count_norm,44.3
pos_cash_NAME_CONTRACT_STATUS_Amortized debt_count,0.0
pos_cash_NAME_CONTRACT_STATUS_Approved_count,0.2
pos_cash_NAME_CONTRACT_STATUS_Approved_count_norm,6.3999999999999995
pos_cash_NAME_CONTRACT_STATUS_Canceled_count,0.0
pos_cash_NAME_CONTRACT_STATUS_Canceled_count_norm,0.0
pos_cash_NAME_CONTRACT_STATUS_Completed_count,4.5
pos_cash_NAME_CONTRACT_STATUS_Completed_count_norm,31.8
pos_cash_NAME_CONTRACT_STATUS_Demand_count,0.0
pos_cash_NAME_CONTRACT_STATUS_Demand_count_norm,0.0
pos_cash_NAME_CONTRACT_STATUS_Returned to the store_count,0.7000000000000001
pos_cash_NAME_CONTRACT_STATUS_Returned to the store_count_norm,2.3
pos_cash_NAME_CONTRACT_STATUS_Signed_count,3.9000000000000004
pos_cash_NAME_CONTRACT_STATUS_Signed_count_norm,23.0
pos_cash_NAME_CONTRACT_STATUS_XNA_count,0.0
installments_NUM_INSTALMENT_VERSION_count,29.9
installments_NUM_INSTALMENT_VERSION_mean,51.49999999999999
installments_NUM_INSTALMENT_VERSION_max,7.3999999999999995
installments_NUM_INSTALMENT_VERSION_min,0.4
installments_NUM_INSTALMENT_VERSION_var,52.3
installments_NUM_INSTALMENT_VERSION_sum,55.2
installments_NUM_INSTALMENT_NUMBER_mean,41.4
installments_NUM_INSTALMENT_NUMBER_max,22.8
installments_NUM_INSTALMENT_NUMBER_min,1.0
installments_NUM_INSTALMENT_NUMBER_var,38.5
installments_NUM_INSTALMENT_NUMBER_sum,31.4
installments_AMT_INSTALMENT_mean,53.900000000000006
installments_AMT_INSTALMENT_max,64.69999999999999
installments_AMT_INSTALMENT_min,119.9
installments_AMT_INSTALMENT_var,37.2
installments_AMT_INSTALMENT_sum,74.3
installments_AMT_PAYMENT-INSTALLMENT_mean,100.5
installments_AMT_PAYMENT-INSTALLMENT_max,8.4
installments_AMT_PAYMENT-INSTALLMENT_min,38.10000000000001
installments_AMT_PAYMENT-INSTALLMENT_var,24.400000000000002
installments_AMT_PAYMENT-INSTALLMENT_sum,40.00000000000001
installments_DAYS_PAYMENT-INSTALLMENT_mean,64.0
installments_DAYS_PAYMENT-INSTALLMENT_max,81.80000000000001
installments_DAYS_PAYMENT-INSTALLMENT_min,56.50000000000001
installments_DAYS_PAYMENT-INSTALLMENT_var,87.2
installments_DAYS_PAYMENT-INSTALLMENT_sum,96.8
